site_id,capture_date,survey_year,period_id,pit_tag_id,swab_id,bd_load
70550,2015-07-12,2015,10.1.3,118001029269,NA,NA
70550,2015-07-12,2015,10.1.3,118001029284,RKS18796,16854.37
70550,2015-07-12,2015,10.1.3,118001029486,RKS18786,0
70550,2015-07-12,2015,10.1.3,118001029695,NA,NA
70550,2015-07-12,2015,10.1.3,118001030540,RKS18797,114219.57
70550,2015-07-12,2015,10.1.3,118001030574,RKS18768,4355.74
70550,2015-07-12,2015,10.1.3,118001031019,NA,NA
70550,2015-07-12,2015,10.1.3,118001031467,NA,NA
70550,2015-07-12,2015,10.1.3,118001057407,RKS18788,2995.8
70550,2015-07-12,2015,10.1.3,118001057958,NA,NA
70550,2015-07-12,2015,10.1.3,118001058242,RKS18802,6350.06
70550,2015-07-12,2015,10.1.3,118001058634,RKS18798,155594.37
70550,2015-07-12,2015,10.1.3,118001058971,RKS18172,631.14
70550,2015-07-12,2015,10.1.3,118001059340,NA,NA
70550,2015-07-12,2015,10.1.3,118001059850,RKS18784,221.86
70550,2015-07-12,2015,10.1.3,118001065797,RKS18801,45648.57
70550,2015-07-12,2015,10.1.3,121013713983,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104400,RKS18790,0
70550,2015-07-12,2015,10.1.3,900043000104418,RKS18775,680.55
70550,2015-07-12,2015,10.1.3,900043000104436,RKS18778,108927.35
70550,2015-07-12,2015,10.1.3,900043000104440,RKS18179,372447.53
70550,2015-07-12,2015,10.1.3,900043000104447,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104451,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104454,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104465,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104467,RKS18170,29385.66
70550,2015-07-12,2015,10.1.3,900043000104471,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104478,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104480,NA,NA
70550,2015-07-12,2015,10.1.3,900043000104486,RKS18169,262151.33
70550,2015-07-12,2015,10.1.3,900043000104489,RKS18177,5686.84
70550,2015-07-12,2015,10.1.3,900043000104491,RKS18789,2138.31
70550,2015-07-12,2015,10.1.3,900043000104496,RKS18782,2371.54
70550,2015-07-12,2015,10.1.3,900043000108002,RKS18794,5673.78
70550,2015-07-12,2015,10.1.3,900043000108008,RKS18173,28307.13
70550,2015-07-12,2015,10.1.3,900043000108031,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108040,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108046,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108056,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108067,RKS18168,812.2
70550,2015-07-12,2015,10.1.3,900043000108078,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108079,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108084,NA,NA
70550,2015-07-12,2015,10.1.3,900043000108110,RKS18773,744.43
70550,2015-07-12,2015,10.1.3,900043000108121,RKS18772,2214.45
70550,2015-07-12,2015,10.1.3,900043000108122,RKS18780,49659.64
70550,2015-07-12,2015,10.1.3,900043000108159,RKS18776,3906.58
70550,2015-07-12,2015,10.1.3,900043000108168,RKS18769,3024.5
70550,2015-07-12,2015,10.1.3,900043000108170,RKS18774,999.27
70550,2015-07-12,2015,10.1.3,900043000108182,RKS18777,187.05
70550,2015-07-12,2015,10.1.3,900043000108198,RKS18783,238.59
70550,2015-07-12,2015,10.1.3,982000362395950,NA,NA
70550,2015-07-12,2015,10.1.3,982000365440222,RKS18792,9489.76
70550,2015-07-12,2015,10.1.3,982000365440244,RKS18174,5882.91
70550,2015-07-12,2015,10.1.3,982000365440251,RKS18781,9851.08
70550,2015-07-12,2015,10.1.3,982000365440252,RKS18176,6394.01
70550,2015-07-12,2015,10.1.3,982000365440259,RKS18779,13929.07
70550,2015-08-04,2015,10.2.1,118001027920,RKS19335,496.92
70550,2015-08-04,2015,10.2.1,118001027927,RKS18924,2816.09
70550,2015-08-04,2015,10.2.1,118001028032,RKS18947,4221.58
70550,2015-08-04,2015,10.2.1,118001028262,RKS18922,2553.74
70550,2015-08-04,2015,10.2.1,118001029284,RKS18944,12219.44
70550,2015-08-04,2015,10.2.1,118001029860,RKS19341,0
70550,2015-08-04,2015,10.2.1,118001029951,RKS18946,4994.18
70550,2015-08-04,2015,10.2.1,118001030982,RKS18939,15356.75
70550,2015-08-04,2015,10.2.1,118001031019,RKS18923,62018.56
70550,2015-08-04,2015,10.2.1,118001031211,RKS19338,723.41
70550,2015-08-04,2015,10.2.1,118001031467,RKS18926,55.49
70550,2015-08-04,2015,10.2.1,118001057441,RKS19336,1785.72
70550,2015-08-04,2015,10.2.1,118001057815,RKS18851,123233.18
70550,2015-08-04,2015,10.2.1,118001057927,RKS19355,0
70550,2015-08-04,2015,10.2.1,118001057958,RKS18940,2417.95
70550,2015-08-04,2015,10.2.1,118001058242,RKS19334,292.61
70550,2015-08-04,2015,10.2.1,118001058634,RKS19333,1237.39
70550,2015-08-04,2015,10.2.1,118001059850,RKS19339,1162.79
70550,2015-08-04,2015,10.2.1,121019077514,RKS19332,17328.37
70550,2015-08-04,2015,10.2.1,121019078609,RKS18925,381.86
70550,2015-08-04,2015,10.2.1,900043000104400,RKS18941,2190.11
70550,2015-08-04,2015,10.2.1,900043000104409,RKS18850,2120.36
70550,2015-08-04,2015,10.2.1,900043000104428,RKS19342,10723.03
70550,2015-08-04,2015,10.2.1,900043000104431,RKS18945,2264.55
70550,2015-08-04,2015,10.2.1,900043000104438,RKS19337,10277.89
70550,2015-08-04,2015,10.2.1,900043000104440,RKS18932,230869.64
70550,2015-08-04,2015,10.2.1,900043000104451,RKS18933,4479.43
70550,2015-08-04,2015,10.2.1,900043000104456,RKS19350,22491.9
70550,2015-08-04,2015,10.2.1,900043000104470,RKS19344,0
70550,2015-08-04,2015,10.2.1,900043000104471,RKS18943,0
70550,2015-08-04,2015,10.2.1,900043000104474,RKS19340,586.47
70550,2015-08-04,2015,10.2.1,900043000104480,RKS18942,2810.2
70550,2015-08-04,2015,10.2.1,900043000104486,RKS19354,617521.67
70550,2015-08-04,2015,10.2.1,900043000104488,RKS18931,0
70550,2015-08-04,2015,10.2.1,900043000108008,RKS18935,1248.84
70550,2015-08-04,2015,10.2.1,900043000108046,RKS18934,2376.88
70550,2015-08-04,2015,10.2.1,900043000108075,RKS18937,25.08
70550,2015-08-04,2015,10.2.1,900043000108078,RKS19351,3561.91
70550,2015-08-04,2015,10.2.1,900043000108079,RKS19347,12312.44
70550,2015-08-04,2015,10.2.1,900043000108084,RKS18936,58272.2
70550,2015-08-04,2015,10.2.1,900043000108094,RKS18938,1944.17
70550,2015-08-04,2015,10.2.1,900043000108114,RKS19346,68.27
70550,2015-08-04,2015,10.2.1,900043000108159,RKS19348,1091.32
70550,2015-08-04,2015,10.2.1,900043000108168,RKS19343,0
70550,2015-08-04,2015,10.2.1,900043000108182,RKS19345,1200.67
70550,2015-08-04,2015,10.2.1,982000365440234,RKS18846,518.18
70550,2015-08-04,2015,10.2.1,982000365440251,RKS19352,83.32
70550,2015-08-04,2015,10.2.1,985121019050588,RKS18921,5622.74
70550,2015-08-05,2015,10.2.2,118001028032,NA,NA
70550,2015-08-05,2015,10.2.2,118001028223,RKS19357,692.22
70550,2015-08-05,2015,10.2.2,118001029284,NA,NA
70550,2015-08-05,2015,10.2.2,118001057407,RKS19363,62035.98
70550,2015-08-05,2015,10.2.2,118001057815,NA,NA
70550,2015-08-05,2015,10.2.2,118001057927,NA,NA
70550,2015-08-05,2015,10.2.2,118001057958,NA,NA
70550,2015-08-05,2015,10.2.2,118001058634,NA,NA
70550,2015-08-05,2015,10.2.2,118001059340,RKS19388,75515.73
70550,2015-08-05,2015,10.2.2,118001060654,RKS19364,16984.64
70550,2015-08-05,2015,10.2.2,118001061228,RKS19373,234.78
70550,2015-08-05,2015,10.2.2,121019062559,RKS19358,1407.79
70550,2015-08-05,2015,10.2.2,121019078609,NA,NA
70550,2015-08-05,2015,10.2.2,900043000104423,RKS19360,1219.7
70550,2015-08-05,2015,10.2.2,900043000104443,RKS19365,716.43
70550,2015-08-05,2015,10.2.2,900043000104447,RKS19389,42011.49
70550,2015-08-05,2015,10.2.2,900043000104451,NA,NA
70550,2015-08-05,2015,10.2.2,900043000104474,NA,NA
70550,2015-08-05,2015,10.2.2,900043000104478,RKS19367,5569.55
70550,2015-08-05,2015,10.2.2,900043000104486,NA,NA
70550,2015-08-05,2015,10.2.2,900043000104492,RKS19372,2327.95
70550,2015-08-05,2015,10.2.2,900043000108002,RKS19366,1728.26
70550,2015-08-05,2015,10.2.2,900043000108004,RKS19370,78.46
70550,2015-08-05,2015,10.2.2,900043000108008,NA,NA
70550,2015-08-05,2015,10.2.2,900043000108009,RKS19362,156.57
70550,2015-08-05,2015,10.2.2,900043000108023,RKS19356,2516.97
70550,2015-08-05,2015,10.2.2,900043000108040,RKS19369,78.73
70550,2015-08-05,2015,10.2.2,900043000108041,RKS19374,1982.01
70550,2015-08-05,2015,10.2.2,900043000108046,NA,NA
70550,2015-08-05,2015,10.2.2,900043000108056,RKS19359,5807.47
70550,2015-08-05,2015,10.2.2,900043000108059,RKS19387,1200.91
70550,2015-08-05,2015,10.2.2,900043000108079,NA,NA
70550,2015-08-05,2015,10.2.2,900043000108084,NA,NA
70550,2015-08-05,2015,10.2.2,900043000108110,RKS19378,85214.74
70550,2015-08-05,2015,10.2.2,900043000108130,RKS19377,139.66
70550,2015-08-05,2015,10.2.2,900043000108134,RKS19376,88730.68
70550,2015-08-05,2015,10.2.2,900043000108170,RKS19379,21208.65
70550,2015-08-05,2015,10.2.2,900043000108182,NA,NA
70550,2015-08-05,2015,10.2.2,982000365440169,RKS19368,13165.5
70550,2015-08-05,2015,10.2.2,982000365440234,NA,NA
70550,2015-08-05,2015,10.2.2,985121019093915,RKS19371,551.36
70550,2015-08-06,2015,10.2.3,118001027920,NA,NA
70550,2015-08-06,2015,10.2.3,118001029284,NA,NA
70550,2015-08-06,2015,10.2.3,118001029486,RKS19404,23646.98
70550,2015-08-06,2015,10.2.3,118001029529,RKS19399,18571.89
70550,2015-08-06,2015,10.2.3,118001029695,RKS19402,22861.44
70550,2015-08-06,2015,10.2.3,118001029860,NA,NA
70550,2015-08-06,2015,10.2.3,118001030540,RKS19401,7633.72
70550,2015-08-06,2015,10.2.3,118001030965,RKS19395,149142.67
70550,2015-08-06,2015,10.2.3,118001058634,NA,NA
70550,2015-08-06,2015,10.2.3,121019077514,NA,NA
70550,2015-08-06,2015,10.2.3,121019078609,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104400,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104409,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104438,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104443,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104451,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104466,RKS19407,255.53
70550,2015-08-06,2015,10.2.3,900043000104474,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104478,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104480,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104486,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104488,NA,NA
70550,2015-08-06,2015,10.2.3,900043000104489,RKS19397,185.65
70550,2015-08-06,2015,10.2.3,900043000104496,RKS19405,22956.95
70550,2015-08-06,2015,10.2.3,900043000108002,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108012,RKS19396,6563.25
70550,2015-08-06,2015,10.2.3,900043000108046,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108056,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108059,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108084,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108094,RKS19400,15731.14
70550,2015-08-06,2015,10.2.3,900043000108110,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108114,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108121,RKS19406,1284.18
70550,2015-08-06,2015,10.2.3,900043000108134,NA,NA
70550,2015-08-06,2015,10.2.3,900043000108159,NA,NA
70550,2015-08-06,2015,10.2.3,982000362395950,RKS19403,133661.03
70550,2015-08-06,2015,10.2.3,982000365440238,RKS19398,505.58
70550,2015-09-02,2015,10.3.1,118001027569,RKS19546,499.78
70550,2015-09-02,2015,10.3.1,118001029269,RKS19532,5724.49
70550,2015-09-02,2015,10.3.1,118001029860,RKS19482,12305.72
70550,2015-09-02,2015,10.3.1,118001030572,RKS19525,2616.89
70550,2015-09-02,2015,10.3.1,118001057407,RKS19555,1884.01
70550,2015-09-02,2015,10.3.1,118001057815,RKS19530,25043.04
70550,2015-09-02,2015,10.3.1,118001057905,RKS19548,19519.76
70550,2015-09-02,2015,10.3.1,118001057927,RKS19529,6003.67
70550,2015-09-02,2015,10.3.1,118001058971,RKS19558,65978.05
70550,2015-09-02,2015,10.3.1,118001059340,RKS19542,32992.57
70550,2015-09-02,2015,10.3.1,118001060654,RKS19524,104.86
70550,2015-09-02,2015,10.3.1,121019078609,RKS19523,30135.83
70550,2015-09-02,2015,10.3.1,121019093988,RKS19551,26847.31
70550,2015-09-02,2015,10.3.1,900043000104450,RKS19547,1523.83
70550,2015-09-02,2015,10.3.1,900043000104465,RKS19561,17868.68
70550,2015-09-02,2015,10.3.1,900043000104471,RKS19528,813.59
70550,2015-09-02,2015,10.3.1,900043000104480,RKS19560,1644.67
70550,2015-09-02,2015,10.3.1,900043000104486,RKS19550,8679.32
70550,2015-09-02,2015,10.3.1,900043000104491,RKS19552,4943.47
70550,2015-09-02,2015,10.3.1,900043000108031,RKS19536,0
70550,2015-09-02,2015,10.3.1,900043000108041,RKS19526,0
70550,2015-09-02,2015,10.3.1,900043000108056,RKS19557,55.21
70550,2015-09-02,2015,10.3.1,900043000108068,RKS19545,465.9
70550,2015-09-02,2015,10.3.1,900043000108088,RKS19556,5972.68
70550,2015-09-02,2015,10.3.1,900043000108094,RKS19520,57115.39
70550,2015-09-02,2015,10.3.1,900043000108110,RKS19553,42681.75
70550,2015-09-02,2015,10.3.1,900043000108114,RKS19527,475.14
70550,2015-09-02,2015,10.3.1,900043000108122,RKS19543,0
70550,2015-09-02,2015,10.3.1,900043000108125,RKS19533,3837.96
70550,2015-09-02,2015,10.3.1,900043000108159,RKS19541,24262.07
70550,2015-09-02,2015,10.3.1,900043000108198,RKS19540,22028.84
70550,2015-09-02,2015,10.3.1,982000362395950,RKS19544,112.28
70550,2015-09-02,2015,10.3.1,982000365440234,RKS19487,71916.02
70550,2015-09-02,2015,10.3.1,982000365440244,RKS19531,338.49
70550,2015-09-02,2015,10.3.1,982000365440252,RKS19554,990.77
70550,2015-09-03,2015,10.3.2,118001029860,NA,NA
70550,2015-09-03,2015,10.3.2,118001031019,RKS19564,17066.02
70550,2015-09-03,2015,10.3.2,118001057815,NA,NA
70550,2015-09-03,2015,10.3.2,118001058634,RKS19566,1627.97
70550,2015-09-03,2015,10.3.2,121019078609,NA,NA
70550,2015-09-03,2015,10.3.2,900043000104438,RKS19568,117.74
70550,2015-09-03,2015,10.3.2,900043000104465,NA,NA
70550,2015-09-03,2015,10.3.2,900043000104480,NA,NA
70550,2015-09-03,2015,10.3.2,900043000104489,RKS19580,9664.93
70550,2015-09-03,2015,10.3.2,900043000108012,RKS19562,68.5
70550,2015-09-03,2015,10.3.2,900043000108013,RKS19575,4190.42
70550,2015-09-03,2015,10.3.2,900043000108031,NA,NA
70550,2015-09-03,2015,10.3.2,900043000108075,RKS19565,663.96
70550,2015-09-03,2015,10.3.2,900043000108088,NA,NA
70550,2015-09-03,2015,10.3.2,900043000108094,RKS19563,9658.25
70550,2015-09-03,2015,10.3.2,900043000108110,NA,NA
70550,2015-09-03,2015,10.3.2,900043000108111,RKS19567,2664.22
70550,2015-09-03,2015,10.3.2,900043000108125,NA,NA
70550,2015-09-03,2015,10.3.2,900043000108154,RKS19572,1972.82
70550,2015-09-03,2015,10.3.2,982000362395950,NA,NA
70550,2015-09-04,2015,10.3.3,118001028262,RKS19582,0
70550,2015-09-04,2015,10.3.3,118001058634,NA,NA
70550,2015-09-04,2015,10.3.3,900043000104465,NA,NA
70550,2015-09-04,2015,10.3.3,900043000104480,NA,NA
70550,2015-09-04,2015,10.3.3,900043000108046,RKS19581,256.58
70550,2015-09-04,2015,10.3.3,900043000108094,NA,NA
70550,2015-09-04,2015,10.3.3,900043000108110,NA,NA
70550,2015-09-04,2015,10.3.3,900043000108145,RKS19583,5105.71
70550,2015-09-04,2015,10.3.3,900043000108185,RKS19584,1074.26
70550,2016-07-12,2016,11.1.1,900043000104401,RKS21364,0
70550,2016-07-12,2016,11.1.1,900043000104404,RKS21355,1122293.03
70550,2016-07-12,2016,11.1.1,900043000104431,RKS21367,116717.79
70550,2016-07-12,2016,11.1.1,900043000104450,RKS21326,566421.7
70550,2016-07-12,2016,11.1.1,900043000104454,RKS21328,126106.67
70550,2016-07-12,2016,11.1.1,900043000104467,RKS21529,726897.95
70550,2016-07-12,2016,11.1.1,900043000104469,RKS21331,397928.04
70550,2016-07-12,2016,11.1.1,900043000104470,RKS21429,33683.67
70550,2016-07-12,2016,11.1.1,900043000104474,RKS21420,25032.8
70550,2016-07-12,2016,11.1.1,900043000104475,RKS21332,573.02
70550,2016-07-12,2016,11.1.1,900043000104480,RKS21473,1956.21
70550,2016-07-12,2016,11.1.1,900043000104492,RKS21537,1070.33
70550,2016-07-12,2016,11.1.1,900043000104496,RKS21349,1588159.61
70550,2016-07-12,2016,11.1.1,900043000108008,RKS21346,3000.61
70550,2016-07-12,2016,11.1.1,900043000108012,RKS21333,536815.07
70550,2016-07-12,2016,11.1.1,900043000108056,RKS21348,126149.46
70550,2016-07-12,2016,11.1.1,900043000108059,RKS21472,956.42
70550,2016-07-12,2016,11.1.1,900043000108079,RKS21533,27031.85
70550,2016-07-12,2016,11.1.1,900043000108094,RKS21360,14862.77
70550,2016-07-12,2016,11.1.1,900043000108110,RKS21341,13798.68
70550,2016-07-12,2016,11.1.1,900043000108111,RKS21704,3658.24
70550,2016-07-12,2016,11.1.1,900043000108125,RKS21531,30484.94
70550,2016-07-12,2016,11.1.1,900043000108127,RKS21706,2653.89
70550,2016-07-12,2016,11.1.1,900043000108158,RKS21468,6872.51
70550,2016-07-12,2016,11.1.1,900043000108159,RKS21343,56983.98
70550,2016-07-12,2016,11.1.1,900043000108182,RKS21430,69199
70550,2016-07-12,2016,11.1.1,900043000108184,RKS21702,0
70550,2016-07-12,2016,11.1.1,900043000108198,RKS21422,57190.8
70550,2016-07-12,2016,11.1.1,900067000078001,RKS21324,17114.16
70550,2016-07-12,2016,11.1.1,900067000078016,RKS21536,8602.92
70550,2016-07-12,2016,11.1.1,900067000078036,RKS21347,60604.04
70550,2016-07-12,2016,11.1.1,900067000078039,RKS21423,6413.24
70550,2016-07-12,2016,11.1.1,900067000078045,RKS21697,0
70550,2016-07-12,2016,11.1.1,900067000078048,RKS21334,948158.08
70550,2016-07-12,2016,11.1.1,900067000078093,RKS21477,0
70550,2016-07-12,2016,11.1.1,900067000078102,RKS21703,1482.9
70550,2016-07-12,2016,11.1.1,900067000078129,RKS21707,755.49
70550,2016-07-12,2016,11.1.1,900067000078130,RKS21470,0
70550,2016-07-12,2016,11.1.1,900067000078143,RKS21329,186729.88
70550,2016-07-12,2016,11.1.1,900067000078168,RKS21532,9163.79
70550,2016-07-12,2016,11.1.1,900067000078173,RKS21535,1220.89
70550,2016-07-12,2016,11.1.1,900067000078182,RKS21427,114322.25
70550,2016-07-12,2016,11.1.1,900067000078191,RKS21340,0
70550,2016-07-12,2016,11.1.1,900067000078212,RKS21534,0
70550,2016-07-12,2016,11.1.1,900067000078222,RKS21475,23579.07
70550,2016-07-12,2016,11.1.1,900067000078242,RKS21699,46699.84
70550,2016-07-12,2016,11.1.1,900067000078267,RKS21428,3511.17
70550,2016-07-12,2016,11.1.1,900067000078284,RKS21431,904.9
70550,2016-07-12,2016,11.1.1,900067000078305,RKS21705,381617.5
70550,2016-07-12,2016,11.1.1,900067000078313,RKS21325,10179.52
70550,2016-07-12,2016,11.1.1,900067000078337,RKS21323,98004.36
70550,2016-07-12,2016,11.1.1,900067000078350,RKS21471,0
70550,2016-07-12,2016,11.1.1,900067000078411,RKS21353,116164.47
70550,2016-07-12,2016,11.1.1,900067000078417,RKS21528,9295.14
70550,2016-07-12,2016,11.1.1,900067000078424,RKS21478,1099.91
70550,2016-07-12,2016,11.1.1,900067000078430,RKS21342,5525.28
70550,2016-07-12,2016,11.1.1,900067000078443,RKS21476,1886.29
70550,2016-07-12,2016,11.1.1,900067000078444,RKS21363,0
70550,2016-07-12,2016,11.1.1,900067000078448,RKS21425,10689.72
70550,2016-07-12,2016,11.1.1,900067000078461,RKS21351,736031.58
70550,2016-07-12,2016,11.1.1,900067000078472,RKS21361,13845.9
70550,2016-07-12,2016,11.1.1,900067000078479,RKS21327,12016.64
70550,2016-07-12,2016,11.1.1,900067000078483,RKS21474,5498.07
70550,2016-07-12,2016,11.1.1,900067000078492,RKS21701,0
70550,2016-07-12,2016,11.1.1,900067000078495,RKS21362,15177.13
70550,2016-07-12,2016,11.1.1,900067000078496,RKS21352,48389.42
70550,2016-07-12,2016,11.1.1,900067000078499,RKS21316,1614.87
70550,2016-07-12,2016,11.1.1,900067000114514,RKS21345,6299.25
70550,2016-07-12,2016,11.1.1,900067000114577,RKS21344,41723.77
70550,2016-07-12,2016,11.1.1,900118001027920,RKS21530,792045.32
70550,2016-07-12,2016,11.1.1,900118001028501,RKS21698,72589.82
70550,2016-07-12,2016,11.1.1,900118001028936,RKS21335,120803.92
70550,2016-07-12,2016,11.1.1,900118001029269,RKS21339,14249.77
70550,2016-07-12,2016,11.1.1,900118001029284,RKS21368,1540061.1
70550,2016-07-12,2016,11.1.1,900118001029486,RKS21648,31347.05
70550,2016-07-12,2016,11.1.1,900118001029860,RKS21338,669.19
70550,2016-07-12,2016,11.1.1,900118001029951,RKS21370,88010.01
70550,2016-07-12,2016,11.1.1,900118001030142,RKS21539,28233.38
70550,2016-07-12,2016,11.1.1,900118001031211,RKS21366,23976
70550,2016-07-12,2016,11.1.1,900118001057407,RKS21424,743575.49
70550,2016-07-12,2016,11.1.1,900118001057441,RKS21469,36873.17
70550,2016-07-12,2016,11.1.1,900118001057815,RKS21354,2904516.7
70550,2016-07-12,2016,11.1.1,900118001057927,RKS21350,51631.87
70550,2016-07-12,2016,11.1.1,900118001057958,RKS21700,775.39
70550,2016-07-12,2016,11.1.1,900118001058242,RKS21369,634843.08
70550,2016-07-12,2016,11.1.1,900118001058634,RKS21336,44998.89
70550,2016-07-12,2016,11.1.1,900118001058842,RKS21337,112041.19
70550,2016-07-12,2016,11.1.1,982000365440169,RKS21479,895.72
70550,2016-07-12,2016,11.1.1,982000365440244,RKS21426,0
70550,2016-07-12,2016,11.1.1,982000365440252,RKS21365,0
70550,2016-07-12,2016,11.1.1,985121013713983,RKS21314,41481.41
70550,2016-07-12,2016,11.1.1,985121019062559,RKS21330,867037.76
70550,2016-07-12,2016,11.1.1,985121019078609,RKS21359,60051.95
70550,2016-07-13,2016,11.1.2,900043000104401,NA,NA
70550,2016-07-13,2016,11.1.2,900043000104418,RKS21546,955096.61
70550,2016-07-13,2016,11.1.2,900043000104438,RKS21377,430587.17
70550,2016-07-13,2016,11.1.2,900043000104447,RKS21523,183811.14
70550,2016-07-13,2016,11.1.2,900043000104448,RKS21406,2337.18
70550,2016-07-13,2016,11.1.2,900043000104450,NA,NA
70550,2016-07-13,2016,11.1.2,900043000104454,NA,NA
70550,2016-07-13,2016,11.1.2,900043000104470,NA,NA
70550,2016-07-13,2016,11.1.2,900043000104480,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108040,RKS21376,147364.02
70550,2016-07-13,2016,11.1.2,900043000108056,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108059,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108068,RKS21656,1519.96
70550,2016-07-13,2016,11.1.2,900043000108078,RKS21374,24908.19
70550,2016-07-13,2016,11.1.2,900043000108079,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108110,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108132,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108158,NA,NA
70550,2016-07-13,2016,11.1.2,900043000108168,RKS21408,2681.79
70550,2016-07-13,2016,11.1.2,900043000108185,RKS21372,16333.33
70550,2016-07-13,2016,11.1.2,900067000078001,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078012,RKS21373,7856.12
70550,2016-07-13,2016,11.1.2,900067000078016,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078039,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078042,RKS21543,7019.81
70550,2016-07-13,2016,11.1.2,900067000078044,RKS21402,91018.5
70550,2016-07-13,2016,11.1.2,900067000078048,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078051,RKS21379,16374.41
70550,2016-07-13,2016,11.1.2,900067000078052,RKS21396,13842.44
70550,2016-07-13,2016,11.1.2,900067000078083,RKS21382,95148.39
70550,2016-07-13,2016,11.1.2,900067000078088,RKS21403,27444.89
70550,2016-07-13,2016,11.1.2,900067000078093,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078102,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078115,RKS21651,0
70550,2016-07-13,2016,11.1.2,900067000078116,RKS21544,1294.94
70550,2016-07-13,2016,11.1.2,900067000078130,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078143,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078150,RKS21400,513421.58
70550,2016-07-13,2016,11.1.2,900067000078153,RKS21381,21792.45
70550,2016-07-13,2016,11.1.2,900067000078173,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078182,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078239,RKS21383,1207.02
70550,2016-07-13,2016,11.1.2,900067000078242,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078266,RKS21405,41541.89
70550,2016-07-13,2016,11.1.2,900067000078275,RKS21657,2870.81
70550,2016-07-13,2016,11.1.2,900067000078289,RKS21658,39214.76
70550,2016-07-13,2016,11.1.2,900067000078301,RKS21521,6929.04
70550,2016-07-13,2016,11.1.2,900067000078306,RKS21401,30719.46
70550,2016-07-13,2016,11.1.2,900067000078313,RKS21399,137062.59
70550,2016-07-13,2016,11.1.2,900067000078323,RKS21380,28732.11
70550,2016-07-13,2016,11.1.2,900067000078337,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078339,RKS21407,2462.92
70550,2016-07-13,2016,11.1.2,900067000078343,RKS21551,1792.04
70550,2016-07-13,2016,11.1.2,900067000078385,RKS21398,689341.14
70550,2016-07-13,2016,11.1.2,900067000078389,RKS21522,16827.71
70550,2016-07-13,2016,11.1.2,900067000078403,RKS21409,0
70550,2016-07-13,2016,11.1.2,900067000078411,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078417,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078431,RKS21541,55701.07
70550,2016-07-13,2016,11.1.2,900067000078448,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078461,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078466,RKS21404,1250.97
70550,2016-07-13,2016,11.1.2,900067000078472,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078479,NA,NA
70550,2016-07-13,2016,11.1.2,900067000078480,RKS21540,0
70550,2016-07-13,2016,11.1.2,900067000078488,RKS21542,9021.69
70550,2016-07-13,2016,11.1.2,900067000078492,NA,NA
