time,date,temp_c
1400,2012-03-21,NA
1500,2012-03-21,NA
1e3,2012-03-22,NA
1100,2012-03-22,NA
1200,2012-03-22,NA
1300,2012-03-22,NA
1400,2012-03-22,NA
1500,2012-03-22,NA
1e3,2012-03-23,1.1111111111111112
1100,2012-03-23,1.6666666666666667
1200,2012-03-23,2.7777777777777777
1300,2012-03-23,3.3333333333333335
1400,2012-03-23,5
1500,2012-03-23,4.444444444444445
1e3,2012-03-24,1.6666666666666667
1100,2012-03-24,2.2222222222222223
1200,2012-03-24,3.3333333333333335
1300,2012-03-24,3.3333333333333335
1400,2012-03-24,3.3333333333333335
1500,2012-03-24,3.3333333333333335
1e3,2012-03-25,-4.444444444444445
1100,2012-03-25,-3.3333333333333335
1200,2012-03-25,-1.6666666666666667
1300,2012-03-25,-2.2222222222222223
1400,2012-03-25,-1.6666666666666667
1500,2012-03-25,-3.888888888888889
1e3,2012-03-26,-6.666666666666667
1100,2012-03-26,-6.111111111111111
1200,2012-03-26,-5
1300,2012-03-26,-3.3333333333333335
1400,2012-03-26,-1.6666666666666667
1500,2012-03-26,-1.1111111111111112
1e3,2012-03-27,0
1100,2012-03-27,0.5555555555555556
1200,2012-03-27,2.2222222222222223
1300,2012-03-27,2.7777777777777777
1400,2012-03-27,1.1111111111111112
1500,2012-03-27,-1.1111111111111112
1e3,2012-03-28,-4.444444444444445
1100,2012-03-28,-3.888888888888889
1200,2012-03-28,-3.888888888888889
1300,2012-03-28,-2.7777777777777777
1400,2012-03-28,-0.5555555555555556
1500,2012-03-28,0
1e3,2012-03-29,1.1111111111111112
1100,2012-03-29,2.7777777777777777
1200,2012-03-29,5
1300,2012-03-29,5.555555555555555
1400,2012-03-29,6.111111111111111
1500,2012-03-29,6.111111111111111
1e3,2012-03-30,5
1100,2012-03-30,8.333333333333334
1200,2012-03-30,8.88888888888889
1300,2012-03-30,8.88888888888889
1400,2012-03-30,8.88888888888889
1500,2012-03-30,8.88888888888889
1e3,2012-03-31,2.2222222222222223
1100,2012-03-31,2.7777777777777777
1200,2012-03-31,0
1300,2012-03-31,0.5555555555555556
1400,2012-03-31,-0.5555555555555556
1500,2012-03-31,-1.6666666666666667
1e3,2012-04-01,-5
1100,2012-04-01,-3.888888888888889
1200,2012-04-01,-2.2222222222222223
1300,2012-04-01,-0.5555555555555556
1400,2012-04-01,-1.1111111111111112
1500,2012-04-01,-2.2222222222222223
1e3,2012-04-02,-2.7777777777777777
1100,2012-04-02,-1.1111111111111112
1200,2012-04-02,0.5555555555555556
1300,2012-04-02,1.6666666666666667
1400,2012-04-02,4.444444444444445
1500,2012-04-02,5
1e3,2012-04-03,2.2222222222222223
1100,2012-04-03,7.777777777777778
1200,2012-04-03,10
1300,2012-04-03,8.333333333333334
1400,2012-04-03,8.88888888888889
1500,2012-04-03,8.88888888888889
1e3,2012-04-04,0.5555555555555556
1100,2012-04-04,1.1111111111111112
1200,2012-04-04,1.6666666666666667
1300,2012-04-04,2.2222222222222223
1400,2012-04-04,1.1111111111111112
1500,2012-04-04,1.6666666666666667
1e3,2012-04-05,-6.666666666666667
1100,2012-04-05,-6.111111111111111
1200,2012-04-05,-5.555555555555555
1300,2012-04-05,-6.666666666666667
1400,2012-04-05,-6.666666666666667
1500,2012-04-05,-6.111111111111111
1e3,2012-04-06,-5.555555555555555
1100,2012-04-06,-3.3333333333333335
1200,2012-04-06,1.1111111111111112
1300,2012-04-06,3.3333333333333335
1400,2012-04-06,3.3333333333333335
1500,2012-04-06,3.3333333333333335
1e3,2012-04-07,5
1100,2012-04-07,7.222222222222222
1200,2012-04-07,6.111111111111111
1300,2012-04-07,6.666666666666667
1400,2012-04-07,6.666666666666667
1500,2012-04-07,8.333333333333334
1e3,2012-04-08,6.666666666666667
1100,2012-04-08,8.333333333333334
1200,2012-04-08,8.333333333333334
1300,2012-04-08,8.88888888888889
1400,2012-04-08,8.88888888888889
1500,2012-04-08,7.777777777777778
1e3,2012-04-09,7.777777777777778
1100,2012-04-09,8.88888888888889
1200,2012-04-09,9.444444444444445
1300,2012-04-09,10.555555555555555
1400,2012-04-09,11.666666666666666
1500,2012-04-09,8.88888888888889
1e3,2012-04-10,5
1100,2012-04-10,5.555555555555555
1200,2012-04-10,6.111111111111111
1300,2012-04-10,6.111111111111111
1400,2012-04-10,7.222222222222222
1500,2012-04-10,6.111111111111111
1e3,2012-04-11,-3.3333333333333335
1100,2012-04-11,-3.3333333333333335
1200,2012-04-11,-2.7777777777777777
1300,2012-04-11,-3.888888888888889
1400,2012-04-11,-3.888888888888889
1500,2012-04-11,-4.444444444444445
1e3,2012-04-12,-6.666666666666667
1100,2012-04-12,-6.111111111111111
1200,2012-04-12,-3.3333333333333335
1300,2012-04-12,-1.6666666666666667
1400,2012-04-12,-3.3333333333333335
1500,2012-04-12,-4.444444444444445
1e3,2012-04-13,-5.555555555555555
1100,2012-04-13,-5.555555555555555
1200,2012-04-13,-3.888888888888889
1300,2012-04-13,-3.888888888888889
1400,2012-04-13,-4.444444444444445
1500,2012-04-13,-5.555555555555555
1e3,2012-04-14,-5.555555555555555
1100,2012-04-14,-3.888888888888889
1200,2012-04-14,-1.6666666666666667
1300,2012-04-14,-2.2222222222222223
1400,2012-04-14,-1.6666666666666667
1500,2012-04-14,1.6666666666666667
1e3,2012-04-15,2.2222222222222223
1100,2012-04-15,3.3333333333333335
1200,2012-04-15,4.444444444444445
1300,2012-04-15,6.111111111111111
1400,2012-04-15,9.444444444444445
1500,2012-04-15,10
1e3,2012-04-16,8.333333333333334
1100,2012-04-16,9.444444444444445
1200,2012-04-16,8.333333333333334
1300,2012-04-16,7.222222222222222
1400,2012-04-16,7.777777777777778
1500,2012-04-16,7.777777777777778
1e3,2012-04-17,6.111111111111111
1100,2012-04-17,8.333333333333334
1200,2012-04-17,8.88888888888889
1300,2012-04-17,8.88888888888889
1400,2012-04-17,7.777777777777778
1500,2012-04-17,6.666666666666667
1e3,2012-04-18,5
1100,2012-04-18,6.111111111111111
1200,2012-04-18,8.333333333333334
1300,2012-04-18,7.777777777777778
1400,2012-04-18,7.222222222222222
1500,2012-04-18,7.777777777777778
1e3,2012-04-19,8.333333333333334
1100,2012-04-19,8.88888888888889
1200,2012-04-19,11.666666666666666
1300,2012-04-19,10.555555555555555
1400,2012-04-19,13.333333333333334
1500,2012-04-19,12.222222222222221
1e3,2012-04-20,10
1100,2012-04-20,10
1200,2012-04-20,14.444444444444445
1300,2012-04-20,13.333333333333334
1400,2012-04-20,13.333333333333334
1500,2012-04-20,12.777777777777779
1e3,2012-04-21,12.222222222222221
1100,2012-04-21,14.444444444444445
1200,2012-04-21,13.88888888888889
1300,2012-04-21,16.11111111111111
1400,2012-04-21,16.666666666666668
1500,2012-04-21,16.11111111111111
1e3,2012-04-22,14.444444444444445
1100,2012-04-22,15
1200,2012-04-22,14.444444444444445
1300,2012-04-22,16.11111111111111
1400,2012-04-22,15.555555555555555
1500,2012-04-22,15.555555555555555
1e3,2012-04-23,12.222222222222221
1100,2012-04-23,13.333333333333334
1200,2012-04-23,13.333333333333334
1300,2012-04-23,13.88888888888889
1400,2012-04-23,12.777777777777779
1500,2012-04-23,12.777777777777779
1e3,2012-04-24,10
1100,2012-04-24,13.88888888888889
1200,2012-04-24,12.222222222222221
1300,2012-04-24,12.222222222222221
1400,2012-04-24,11.666666666666666
1500,2012-04-24,9.444444444444445
1e3,2012-04-25,3.3333333333333335
1100,2012-04-25,6.111111111111111
1200,2012-04-25,3.888888888888889
1300,2012-04-25,5
1400,2012-04-25,5.555555555555555
1500,2012-04-25,5
1e3,2012-04-26,0
1100,2012-04-26,0
1200,2012-04-26,0
1300,2012-04-26,-0.5555555555555556
1400,2012-04-26,0.5555555555555556
1500,2012-04-26,-1.6666666666666667
1e3,2012-04-27,5
1100,2012-04-27,3.3333333333333335
1200,2012-04-27,6.111111111111111
1300,2012-04-27,7.222222222222222
1400,2012-04-27,8.333333333333334
1500,2012-04-27,8.88888888888889
1e3,2012-04-28,3.3333333333333335
1100,2012-04-28,5.555555555555555
1200,2012-04-28,6.666666666666667
1300,2012-04-28,7.222222222222222
1400,2012-04-28,7.777777777777778
1500,2012-04-28,10
1e3,2012-04-29,5.555555555555555
1100,2012-04-29,6.666666666666667
1200,2012-04-29,10.555555555555555
1300,2012-04-29,11.11111111111111
1400,2012-04-29,11.11111111111111
1500,2012-04-29,11.11111111111111
1e3,2012-04-30,8.88888888888889
1100,2012-04-30,10
1200,2012-04-30,10
1300,2012-04-30,9.444444444444445
1400,2012-04-30,11.11111111111111
1500,2012-04-30,10.555555555555555
1e3,2012-05-01,7.222222222222222
1100,2012-05-01,7.777777777777778
1200,2012-05-01,7.777777777777778
1300,2012-05-01,7.777777777777778
1400,2012-05-01,9.444444444444445
1500,2012-05-01,9.444444444444445
1e3,2012-05-02,7.222222222222222
1100,2012-05-02,8.333333333333334
1200,2012-05-02,9.444444444444445
1300,2012-05-02,8.88888888888889
1400,2012-05-02,9.444444444444445
1500,2012-05-02,10
1e3,2012-05-03,3.3333333333333335
1100,2012-05-03,4.444444444444445
1200,2012-05-03,3.888888888888889
1300,2012-05-03,4.444444444444445
1400,2012-05-03,5
1500,2012-05-03,4.444444444444445
1e3,2012-05-04,3.3333333333333335
1100,2012-05-04,3.888888888888889
1200,2012-05-04,4.444444444444445
1300,2012-05-04,4.444444444444445
1400,2012-05-04,4.444444444444445
1500,2012-05-04,4.444444444444445
1e3,2012-05-05,-1.1111111111111112
1100,2012-05-05,0.5555555555555556
1200,2012-05-05,2.2222222222222223
1300,2012-05-05,3.3333333333333335
1400,2012-05-05,3.888888888888889
1500,2012-05-05,5.555555555555555
1e3,2012-05-06,1.6666666666666667
1100,2012-05-06,3.3333333333333335
1200,2012-05-06,3.888888888888889
1300,2012-05-06,5.555555555555555
1400,2012-05-06,5
1500,2012-05-06,6.111111111111111
1e3,2012-05-07,3.888888888888889
1100,2012-05-07,4.444444444444445
1200,2012-05-07,6.111111111111111
1300,2012-05-07,7.222222222222222
1400,2012-05-07,7.777777777777778
1500,2012-05-07,7.777777777777778
1e3,2012-05-08,6.111111111111111
1100,2012-05-08,7.222222222222222
1200,2012-05-08,8.88888888888889
1300,2012-05-08,9.444444444444445
1400,2012-05-08,10
1500,2012-05-08,11.666666666666666
1e3,2012-05-09,12.222222222222221
1100,2012-05-09,12.777777777777779
1200,2012-05-09,13.333333333333334
1300,2012-05-09,13.333333333333334
1400,2012-05-09,13.333333333333334
1500,2012-05-09,13.333333333333334
